city,date,fare,ride_id
Colemanland,2/21/2019 22:04,30.97,4.04653E+12
South Teresa,4/19/2019 20:01,34.93,9.23316E+12
Myersshire,3/25/2019 8:26,18.16,2.36425E+12
East Danielview,3/2/2019 2:47,14.32,2.1061E+12
West Hannah,4/23/2019 4:56,47.08,6.28059E+12
Nicolechester,1/7/2019 10:41,27.44,1.91836E+12
Barronchester,2/18/2019 18:35,42.32,3.49352E+12
North Timothy,5/7/2019 14:00,26.3,4.90517E+12
East Aaronbury,4/8/2019 18:59,21.29,6.30561E+11
Bethanyland,3/26/2019 18:27,24.27,7.24723E+12
East Danielview,5/3/2019 18:09,48.24,3.3281E+12
New Olivia,1/3/2019 9:58,38.31,93262977180
Rodriguezview,1/9/2019 11:55,29.19,38504866921
Victoriaport,2/27/2019 17:13,44.91,6.92663E+12
North Jeffrey,1/23/2019 23:42,27.11,6.33205E+12
New Olivia,2/6/2019 20:39,13.03,1.37741E+12
East Danielview,2/28/2019 20:26,42.71,2.32233E+12
Bethanyland,2/18/2019 9:31,38.8,9.38223E+12
Colemanland,2/1/2019 20:59,16.11,7.60029E+12
Grayville,2/26/2019 12:59,12.64,5.43831E+11
Nicolechester,3/14/2019 1:22,47.93,4.42338E+12
Bethanyland,2/3/2019 5:47,22.82,9.67569E+12
Nicolechester,1/12/2019 22:48,30.79,9.52338E+12
Port Shane,4/24/2019 10:06,45.92,5.38891E+12
Brandonfort,5/3/2019 2:01,41.62,3.18313E+12
West Kimmouth,4/15/2019 19:22,27.16,8.18072E+12
Williamsonville,1/30/2019 5:20,36.81,8.08567E+12
Josephside,4/2/2019 12:23,49.33,4.82647E+11
Josephside,2/17/2019 23:01,38.24,1.24677E+12
Mezachester,4/1/2019 0:02,24.4,8.95952E+12
Josephside,1/18/2019 10:21,14.75,6.14037E+12
North Richardhaven,4/4/2019 21:05,23.79,1.14566E+12
Bethanyland,2/8/2019 19:50,28.27,5.51853E+12
Lake Scott,1/24/2019 19:21,47.83,6.81244E+12
East Danielview,2/19/2019 4:44,31.72,7.45253E+12
East Aaronbury,2/24/2019 16:37,36.88,9.77719E+12
Sotoville,3/28/2019 19:16,34.03,3.99885E+12
Lewishaven,1/18/2019 4:09,32.13,2.82058E+12
Josephside,4/1/2019 3:46,23.73,6.1245E+12
Nicolechester,2/4/2019 9:41,49.21,4.28043E+12
Josephside,3/7/2019 2:22,39.17,6.54097E+12
East Kentstad,5/7/2019 13:29,38.74,41356844955
Colemanland,2/28/2019 21:02,35.07,8.31333E+12
Lewishaven,2/22/2019 14:40,20.35,3.26261E+12
Lake Robertside,4/2/2019 8:53,21.31,4.62757E+12
Lake Scott,3/16/2019 23:48,28.99,6.20094E+12
Josephside,5/2/2019 15:30,21.33,6.69796E+12
South Brenda,2/19/2019 18:08,45.55,1.08908E+12
Williamsonville,1/14/2019 7:33,40.72,7.26212E+12
Colemanland,2/26/2019 17:44,32.7,7.01549E+12
New Olivia,3/19/2019 0:04,33.43,2.16378E+12
Lake Robertside,3/12/2019 6:05,31.23,3.34793E+12
Rodriguezview,5/1/2019 9:45,26.92,1.69386E+12
Brandonfort,3/26/2019 19:35,19.22,8.65846E+12
Victoriaport,2/24/2019 7:58,45.66,3.82143E+12
North Richardhaven,1/20/2019 5:13,20.89,6.06804E+12
Colemanland,4/29/2019 7:09,34.77,3.00413E+11
Williamsonville,4/4/2019 3:48,18.77,7.55468E+12
Barronchester,3/6/2019 6:36,46.07,4.55352E+12
Lewisland,2/27/2019 18:56,36.26,6.39214E+12
New Raymond,3/7/2019 17:57,26.55,6.93053E+12
South Brenda,1/1/2019 12:32,25.56,2.61354E+12
South Brenda,3/21/2019 22:45,49.59,3.89294E+12
North Timothy,4/14/2019 18:06,41.17,2.43823E+12
East Marymouth,5/6/2019 22:39,34.12,9.2158E+12
Barronchester,3/26/2019 18:27,30.32,1.77556E+12
Mezachester,2/16/2019 17:34,29.25,9.835E+12
East Kentstad,4/19/2019 14:47,44.82,7.4976E+11
East Marymouth,1/11/2019 2:12,12.21,56113993388
East Marymouth,2/4/2019 19:03,31.44,9.30907E+12
New Olivia,2/3/2019 8:51,42.89,7.78115E+12
North Jeffrey,4/9/2019 20:40,21.2,8.49076E+12
North Richardhaven,1/19/2019 3:13,41.94,4.57841E+12
Lake Scott,5/5/2019 5:58,18.48,7.98853E+12
West Kimmouth,5/1/2019 9:07,23.69,1.24693E+12
Lewisland,2/21/2019 23:06,23.3,7.49638E+12
Mezachester,1/13/2019 15:21,23.83,5.27085E+12
Williamsonville,5/7/2019 19:45,26.11,2.81673E+12
East Marymouth,4/4/2019 10:59,23.38,8.03394E+12
Veronicaberg,5/7/2019 13:31,42.48,3.34219E+12
Lewisland,3/28/2019 1:32,43.77,7.96383E+12
Lewisland,2/6/2019 20:33,33.22,5.52629E+12
Josephside,2/24/2019 3:58,40.92,1.75388E+11
Bethanyland,3/17/2019 20:29,44.81,4.17323E+12
North Richardhaven,2/7/2019 0:21,12.58,1.42675E+12
West Kimmouth,3/9/2019 2:23,35.3,5.03886E+12
Lake Robertside,3/14/2019 19:44,35.79,8.73916E+12
New Shannonberg,2/18/2019 11:25,21.66,8.77423E+12
North Jeffrey,1/14/2019 8:29,25.02,4.71896E+12
Nicolechester,1/8/2019 19:26,26.16,8.90381E+11
Williamsonville,3/6/2019 3:55,25.69,8.75561E+11
Colemanland,4/23/2019 17:09,16.1,3.62574E+12
West Hannah,4/2/2019 16:29,33.41,3.05586E+11
South Brenda,1/16/2019 13:20,47.66,4.35784E+12
Grayville,3/5/2019 12:31,14.15,3.50358E+12
Port Shane,1/28/2019 15:34,45.7,5.71797E+12
Veronicaberg,2/9/2019 6:55,26.39,1.33283E+12
North Jeffrey,2/18/2019 20:41,35.03,4.4807E+12
Nicolechester,2/10/2019 16:40,37.22,3.46427E+12
Grayville,3/20/2019 5:36,35.34,3.55075E+12
West Kimmouth,3/29/2019 4:50,34.84,1.76961E+12
New Raymond,4/8/2019 14:44,46.37,2.49397E+11
West Kimmouth,1/9/2019 19:41,19.77,6.84129E+11
Brandonfort,1/10/2019 11:10,40.2,9.84078E+12
Victoriaport,1/26/2019 8:07,23.94,4.20032E+12
Port Shane,4/6/2019 11:22,43.21,1.9145E+12
Brandonfort,3/13/2019 23:19,21.62,9.83955E+12
North Jeffrey,1/10/2019 19:17,33.85,8.08941E+12
New Shannonberg,4/20/2019 10:09,46.8,5.91725E+11
Barronchester,3/20/2019 18:52,35.09,4.84215E+12
Josephside,4/26/2019 2:02,27.2,3.02737E+12
Rodriguezview,5/5/2019 20:48,25.19,5.10654E+12
South Teresa,3/26/2019 8:11,37.29,8.50175E+11
Port Shane,1/15/2019 18:16,33.95,5.35562E+12
New Shannonberg,5/2/2019 11:40,13.08,5.6481E+12
Rodriguezview,4/24/2019 8:08,18.22,6.27133E+12
Lake Ann,2/16/2019 7:08,39.8,1.71208E+12
Myersshire,4/15/2019 0:07,32.13,6.92114E+12
Colemanland,4/22/2019 7:16,31.43,8.42816E+12
Veronicaberg,1/11/2019 16:25,31.26,8.82167E+12
Lewishaven,1/20/2019 12:47,35,5.77226E+12
South Brenda,3/4/2019 1:04,16.6,2.24159E+12
East Marymouth,1/23/2019 6:04,24.91,5.9999E+12
Rodriguezview,4/28/2019 0:56,26.61,4.83979E+12
Grayville,1/7/2019 20:09,34.62,8.23837E+12
Nicolechester,3/8/2019 15:28,31.71,5.15797E+12
Lake Scott,5/2/2019 19:14,35.54,8.21897E+12
Rodriguezview,1/12/2019 2:10,26.41,8.99334E+11
South Teresa,3/1/2019 13:10,34.24,2.68712E+12
Lake Scott,1/24/2019 8:27,23.8,8.22938E+12
South Brenda,1/28/2019 11:55,30.98,5.99776E+12
South Brenda,1/5/2019 14:49,47.38,2.88574E+12
Josephside,2/3/2019 14:48,43.39,7.79497E+12
Myersshire,4/20/2019 4:56,37.15,4.25308E+12
East Danielview,1/15/2019 3:55,21.97,2.3248E+11
North Timothy,2/16/2019 17:53,14.94,7.96424E+12
Sotoville,4/22/2019 3:14,31.24,9.47486E+11
Grayville,1/25/2019 10:17,39.35,6.10511E+12
Myersshire,4/30/2019 10:54,41.25,5.29359E+12
Barronchester,1/9/2019 9:01,38.57,1.24687E+12
Mezachester,1/2/2019 16:22,47.07,8.98836E+12
East Marymouth,1/19/2019 19:28,29.94,3.88682E+11
West Kimmouth,2/10/2019 23:43,23.35,6.12096E+12
Veronicaberg,1/31/2019 2:16,23.41,4.29992E+12
Josephside,4/10/2019 10:56,32.26,5.71935E+12
Sotoville,4/27/2019 19:45,28.84,9.91397E+12
Veronicaberg,1/18/2019 18:40,44.05,1.68015E+12
Victoriaport,3/19/2019 16:48,29.54,3.04973E+12
New Raymond,1/10/2019 12:41,49.19,7.82715E+12
West Hannah,2/13/2019 9:44,42.61,8.81326E+11
East Danielview,5/2/2019 19:46,19.41,8.11909E+12
Veronicaberg,1/29/2019 3:50,48.05,5.23295E+12
Davidfurt,2/3/2019 13:58,33.84,7.1593E+12
Davidfurt,2/20/2019 1:41,46.67,2.88213E+12
South Teresa,4/25/2019 11:50,38.81,8.75807E+12
West Hannah,1/7/2019 19:37,46.64,5.78857E+12
Lake Ann,3/30/2019 17:23,23.87,5.12673E+12
Bethanyland,1/25/2019 1:04,41.85,5.32729E+12
East Danielview,2/14/2019 20:03,20.26,7.52786E+12
South Brenda,2/13/2019 15:40,31.67,7.82461E+12
Colemanland,4/16/2019 18:17,42.08,9.74604E+12
Davidfurt,4/6/2019 15:38,17.99,8.57811E+12
Bethanyland,1/28/2019 8:33,23.73,4.13245E+12
Sotoville,1/21/2019 10:21,34.06,5.6975E+11
East Aaronbury,1/10/2019 8:33,23.02,9.26542E+12
Colemanland,1/11/2019 0:28,49.28,4.06453E+12
Lewishaven,4/27/2019 7:18,18.56,4.91983E+12
Lake Omar,1/17/2019 18:29,28.54,8.21283E+12
New Shannonberg,2/12/2019 20:27,15.31,9.47627E+12
North Jeffrey,2/16/2019 19:18,26.66,7.46905E+12
South Brenda,2/14/2019 7:07,16.86,5.97645E+12
North Richardhaven,2/7/2019 13:18,27.02,6.40777E+11
South Brenda,4/10/2019 20:04,35.83,4.34284E+12
Grayville,1/20/2019 19:11,24.53,6.94759E+12
Victoriaport,1/15/2019 19:03,14.87,8.29884E+12
South Teresa,4/27/2019 14:37,45.77,4.66093E+12
East Marymouth,4/23/2019 14:20,33.66,8.23818E+12
Lake Omar,3/3/2019 13:17,33.97,1.57056E+12
Lake Scott,2/18/2019 11:38,47.37,2.72568E+12
Port Shane,2/16/2019 17:52,22.81,8.25362E+12
Davidfurt,4/27/2019 23:52,45.98,5.455E+12
Lake Ann,1/10/2019 4:20,18.22,2.89588E+12
New Raymond,1/31/2019 19:56,12.87,2.30062E+12
West Hannah,3/9/2019 11:22,21.44,8.3286E+12
Port Shane,3/23/2019 9:36,18.58,3.26138E+12
Barronchester,2/4/2019 14:59,45.75,7.21653E+12
Davidfurt,2/12/2019 10:07,49.55,3.63931E+12
Grayville,5/1/2019 14:27,26.26,6.82274E+12
Lake Robertside,2/24/2019 6:25,41.57,9.69893E+12
North Richardhaven,1/16/2019 13:38,21.06,1.76436E+12
Lewisland,3/1/2019 4:34,43.77,5.01347E+12
Mezachester,2/13/2019 9:16,38.55,8.13338E+12
Sotoville,1/2/2019 0:13,44.71,9.90388E+12
Mezachester,4/19/2019 9:25,17.51,1.7345E+12
South Teresa,4/15/2019 8:06,23.06,6.61719E+12
Davidfurt,2/18/2019 7:04,17.06,2.08406E+12
Lewisland,2/18/2019 12:17,23.87,4.51327E+12
East Aaronbury,4/4/2019 6:02,16.9,7.21704E+12
Mezachester,2/17/2019 13:16,34.17,1.42135E+12
North Timothy,2/24/2019 13:40,12.86,3.76466E+12
Veronicaberg,4/23/2019 20:34,47.51,9.50712E+12
Lake Scott,3/16/2019 18:07,20.1,5.40659E+12
New Raymond,3/19/2019 17:37,28.19,3.97789E+12
Josephside,2/10/2019 7:56,35.39,8.53682E+12
East Kentstad,3/18/2019 11:45,33.83,6.26555E+11
Williamsonville,4/25/2019 17:18,32.93,5.56442E+11
East Kentstad,4/12/2019 15:21,17.26,8.43953E+12
New Olivia,3/22/2019 5:00,24.8,4.46562E+12
Lake Ann,2/8/2019 10:30,40.27,3.07966E+12
Lake Omar,3/29/2019 20:14,14.77,6.60287E+12
Lake Omar,1/17/2019 4:55,35.94,8.67508E+12
Josephside,2/28/2019 11:07,41.18,2.44149E+12
East Kentstad,3/4/2019 21:52,20.83,2.47007E+12
Williamsonville,3/22/2019 3:05,38.41,1.33934E+12
Bethanyland,4/30/2019 19:49,27.99,9.68219E+12
North Timothy,4/18/2019 0:06,26.98,3.67836E+12
Lake Ann,3/13/2019 5:28,45.43,3.35808E+11
Mezachester,4/14/2019 2:15,15.17,8.11601E+12
New Shannonberg,4/17/2019 20:06,39.47,6.59893E+12
West Kimmouth,3/24/2019 21:04,49.96,5.9479E+12
New Raymond,2/1/2019 4:56,35.6,2.2501E+11
East Danielview,5/4/2019 2:14,40.02,3.64076E+12
Brandonfort,4/19/2019 5:52,44.24,1.39834E+12
New Olivia,4/10/2019 23:05,48.31,4.54321E+12
Myersshire,2/15/2019 13:31,40.6,5.02301E+12
Davidfurt,2/1/2019 4:21,20.44,1.85974E+11
Port Shane,2/16/2019 3:35,29.99,3.15424E+12
South Brenda,3/8/2019 11:06,41.85,6.40043E+12
New Shannonberg,2/26/2019 18:56,24.28,5.55904E+11
Lake Scott,2/2/2019 5:37,26.45,1.38058E+12
Rodriguezview,2/19/2019 8:21,42.1,4.26353E+12
Lake Robertside,3/30/2019 0:54,16.53,30234681362
Veronicaberg,3/28/2019 11:03,26.01,5.59078E+12
Colemanland,2/16/2019 3:51,15.04,4.02729E+12
Myersshire,4/24/2019 8:51,26.84,3.89315E+11
New Olivia,5/7/2019 2:49,15.41,4.67903E+12
Nicolechester,3/8/2019 16:35,26.12,1.5339E+12
South Brenda,4/26/2019 23:15,33.74,1.47299E+12
South Teresa,2/23/2019 16:30,26.28,7.86503E+12
North Timothy,2/19/2019 14:30,22.97,8.11551E+12
Davidfurt,2/3/2019 3:14,40.18,8.11698E+12
East Danielview,4/16/2019 21:06,42.94,7.30379E+12
Brandonfort,3/16/2019 20:49,19.23,4.3587E+12
Lake Robertside,1/23/2019 0:46,14.29,2.34289E+12
South Brenda,4/27/2019 7:34,30.28,7.027E+12
South Teresa,1/20/2019 8:25,30.37,9.59221E+12
East Danielview,3/4/2019 4:10,17.89,7.64021E+12
New Shannonberg,5/2/2019 21:53,28.99,3.40781E+12
Barronchester,4/28/2019 11:49,39.19,9.91774E+12
Barronchester,3/19/2019 19:18,46.42,2.88714E+12
West Hannah,2/22/2019 23:29,23.36,8.1796E+12
Nicolechester,4/28/2019 17:38,34.87,5.10194E+12
Lake Robertside,2/10/2019 15:11,20.98,7.33465E+12
Colemanland,2/10/2019 3:12,35.76,8.31309E+12
Bethanyland,4/17/2019 22:37,28.68,3.15094E+12
East Marymouth,4/9/2019 1:04,29.03,8.44287E+12
Rodriguezview,4/22/2019 20:56,44.68,1.13954E+12
Colemanland,2/19/2019 2:23,23.45,1.22468E+12
Lake Omar,4/13/2019 23:28,25.61,3.66779E+12
Davidfurt,4/18/2019 15:43,47.3,8.28934E+12
Davidfurt,4/3/2019 17:52,21.29,3.93429E+12
New Raymond,3/28/2019 14:25,14.75,7.75063E+11
Lake Scott,2/2/2019 14:18,17.55,3.94737E+12
Lake Scott,2/22/2019 6:26,37.51,2.59185E+12
West Kimmouth,2/2/2019 19:04,36.71,6.54813E+12
Davidfurt,5/7/2019 14:38,13.05,1.12652E+11
Port Shane,3/27/2019 11:55,28.8,4.39958E+12
Lake Ann,5/2/2019 6:15,47.44,9.06613E+12
North Timothy,4/24/2019 12:24,37.71,4.49908E+12
East Marymouth,2/24/2019 18:02,27.38,5.22442E+12
Lake Robertside,1/25/2019 21:44,48.81,6.51332E+12
Josephside,2/25/2019 10:17,35.8,2.85109E+12
Lake Robertside,1/13/2019 4:32,44.66,1.75734E+12
East Marymouth,3/22/2019 21:54,14.13,6.50276E+12
South Teresa,1/13/2019 15:30,20.93,6.76923E+12
Lake Robertside,4/27/2019 6:20,28.29,9.59553E+12
Lake Robertside,4/7/2019 6:35,46.5,5.12795E+12
Lake Omar,1/3/2019 1:16,14.61,7.11723E+12
Bethanyland,3/23/2019 21:53,40.07,6.35881E+11
West Kimmouth,4/29/2019 2:04,31.59,8.39023E+12
Lewisland,2/11/2019 9:00,30.56,5.32677E+12
Barronchester,4/2/2019 19:38,28.55,9.11268E+12
Mezachester,5/7/2019 15:34,44.87,6.58787E+12
Rodriguezview,4/7/2019 3:41,13.71,4.66612E+12
Lewishaven,4/12/2019 15:01,49.15,6.41139E+12
South Brenda,2/18/2019 6:29,41.32,9.77307E+12
Lake Omar,4/15/2019 16:39,45.64,3.8159E+12
Lewisland,1/30/2019 14:09,46.7,9.37453E+12
Nicolechester,1/22/2019 14:48,32.03,8.08525E+12
Lake Scott,1/11/2019 0:04,23.44,8.55767E+12
Davidfurt,2/5/2019 18:23,27.55,6.57488E+12
Port Shane,4/18/2019 0:52,12.05,1.54679E+12
Bethanyland,3/14/2019 9:47,44.31,5.7853E+11
South Teresa,3/8/2019 5:29,42.68,6.55118E+12
Josephside,4/12/2019 14:30,37.37,2.63269E+12
Myersshire,4/17/2019 23:24,20.51,4.67005E+12
Victoriaport,2/6/2019 16:28,45.86,6.84439E+12
Brandonfort,1/30/2019 1:51,17.5,6.47722E+12
Bethanyland,3/15/2019 13:10,39.66,9.76644E+12
East Marymouth,3/5/2019 19:06,25.44,7.45116E+12
North Jeffrey,3/19/2019 6:00,31.16,2.45874E+12
Victoriaport,1/29/2019 4:04,35.5,2.1861E+12
Mezachester,1/15/2019 4:53,16.6,3.35605E+12
Rodriguezview,2/14/2019 1:59,30.39,9.18047E+12
West Hannah,2/23/2019 11:22,23.5,7.79876E+12
Port Shane,3/17/2019 0:39,47.75,1.41742E+12
Colemanland,1/22/2019 10:21,46.43,3.16207E+12
Nicolechester,3/28/2019 4:12,26.22,1.22825E+11
Josephside,1/2/2019 7:26,33.57,8.53093E+12
Lewisland,1/23/2019 18:17,26.69,4.36044E+12
South Teresa,2/11/2019 15:07,28.64,3.21468E+11
West Kimmouth,2/18/2019 11:53,49.38,1.63156E+12
Davidfurt,3/9/2019 23:07,26.24,4.65249E+12
North Jeffrey,2/21/2019 12:56,22.96,6.85385E+12
East Kentstad,4/10/2019 20:44,21.38,9.07891E+12
Brandonfort,4/4/2019 21:13,21.56,8.10843E+12
Lewishaven,3/29/2019 7:24,14.21,1.26283E+11
East Danielview,4/26/2019 8:14,40.76,2.97066E+12
Veronicaberg,4/2/2019 3:59,16.63,4.52806E+12
Lake Omar,5/5/2019 23:39,12.45,6.3841E+12
Lake Omar,4/13/2019 7:09,24.9,9.45408E+12
Josephside,3/18/2019 22:55,35.58,5.45261E+12
Port Shane,3/19/2019 12:25,40.39,9.10341E+11
Rodriguezview,2/21/2019 1:34,36.37,4.98477E+12
East Kentstad,1/10/2019 11:15,24.65,7.20195E+12
Brandonfort,3/3/2019 4:25,46.01,2.28616E+12
North Timothy,3/17/2019 8:33,45.33,1.75842E+12
North Richardhaven,3/19/2019 5:25,18.01,2.80427E+12
East Danielview,2/4/2019 11:01,38.38,2.52868E+12
Colemanland,4/5/2019 5:23,43.91,3.89097E+11
East Marymouth,3/13/2019 8:07,27.54,9.78379E+12
Lake Robertside,2/16/2019 7:14,47.31,6.26738E+12
North Jeffrey,4/27/2019 10:17,20.41,9.03067E+11
East Danielview,3/27/2019 16:22,36,1.41074E+12
New Olivia,2/5/2019 22:03,35.76,5.89479E+12
Lake Robertside,2/12/2019 9:45,20.03,9.62634E+12
South Brenda,3/19/2019 19:25,48.98,8.68564E+12
Josephside,4/24/2019 10:29,42.58,1.06762E+12
West Kimmouth,3/5/2019 22:04,48.2,321833677
Barronchester,4/5/2019 14:12,33.5,91435348621
Bethanyland,3/6/2019 10:01,13.86,8.57176E+12
Lake Omar,2/20/2019 21:56,33.61,2.72136E+12
Williamsonville,4/28/2019 19:35,16.96,9.63129E+12
Colemanland,1/19/2019 15:24,24.4,6.65256E+12
Port Shane,1/30/2019 20:43,49.52,8.26279E+12
West Kimmouth,3/13/2019 14:50,18.72,9.38833E+12
Nicolechester,5/5/2019 8:45,15.43,8.49665E+12
Mezachester,4/19/2019 19:05,29.12,8.89499E+12
New Olivia,3/27/2019 9:35,34.54,4.64297E+12
East Danielview,1/25/2019 11:58,48.32,1.83167E+12
Brandonfort,4/15/2019 4:12,47.17,7.38801E+12
Port Shane,4/3/2019 22:33,15.59,1.27446E+11
Colemanland,5/4/2019 4:24,12.62,4.90271E+12
South Teresa,3/5/2019 19:18,32.29,4.98169E+12
South Brenda,4/25/2019 7:08,23.6,1.78402E+12
East Aaronbury,4/11/2019 3:24,34.4,6.54091E+12
Sotoville,3/13/2019 16:06,14.36,8.62953E+12
West Hannah,1/21/2019 19:54,41.95,16507766547
South Teresa,3/9/2019 9:54,25.08,8.13631E+12
Bethanyland,4/2/2019 4:29,34.38,1.78385E+12
West Hannah,3/2/2019 17:06,13.92,7.38894E+12
Lake Robertside,4/3/2019 3:27,12.76,1.30176E+12
Colemanland,1/10/2019 6:49,27.7,8.70407E+12
East Marymouth,2/12/2019 23:18,47.41,7.40966E+12
New Raymond,2/11/2019 17:28,17.97,7.55167E+12
Randallchester,4/13/2019 11:13,43.22,1.07608E+12
North Holly,2/2/2019 14:54,12.42,1.98526E+12
Michaelberg,3/27/2019 18:27,54.85,4.42184E+12
Lake Latoyabury,2/23/2019 21:12,47.9,3.26965E+12
Lake Latoyabury,5/6/2019 8:57,51.8,4.01803E+12
Taylorhaven,4/6/2019 1:01,45.31,2.27536E+12
Garzaport,2/18/2019 18:27,36.16,2.92834E+12
New Ryantown,1/27/2019 17:33,42.68,7.9946E+12
Lake Latoyabury,4/2/2019 21:00,13.46,8.23286E+12
North Holly,2/16/2019 17:02,39.46,4.57148E+12
Bradshawfurt,3/6/2019 21:44,19.74,6.08037E+12
South Marychester,2/19/2019 0:23,32.72,1.48175E+12
Bradshawfurt,3/24/2019 18:53,57.51,2.302E+12
Lake Latoyabury,1/22/2019 12:42,13.5,8.49334E+12
South Marychester,1/2/2019 11:18,52.12,3.45402E+12
Jessicaport,1/1/2019 9:45,43.69,2.42488E+12
South Jennifer,4/1/2019 9:32,21.63,9.13598E+12
South Marychester,2/21/2019 19:16,55.4,8.82236E+12
South Saramouth,2/20/2019 16:32,44.29,3.62237E+12
Lake Latoyabury,4/22/2019 16:56,38.46,1.67192E+12
Lake Jamie,3/13/2019 6:41,26.09,1.59916E+12
Newtonview,1/8/2019 6:19,19.39,5.35035E+12
Michaelberg,1/18/2019 0:46,15.12,1.0317E+12
Jessicaport,1/14/2019 7:09,18.05,5.40536E+12
South Marychester,1/15/2019 21:44,30.26,3.83706E+12
North Jaime,3/6/2019 9:09,44.17,1.1522E+12
Penaborough,2/24/2019 0:44,21.89,2.06931E+12
North Jaime,3/12/2019 13:05,23.21,5.98745E+12
Lake Latoyabury,4/16/2019 21:12,24.1,4.89603E+12
South Jennifer,3/7/2019 19:10,48.79,9.73063E+12
Taylorhaven,3/5/2019 21:19,38.18,8.55532E+12
Jessicaport,4/13/2019 16:08,39.89,6.51124E+12
South Marychester,3/27/2019 12:07,34.42,4.23015E+12
Penaborough,4/27/2019 6:02,38.33,5.47014E+11
New Ryantown,4/18/2019 19:43,42.97,2.30914E+11
North Jaime,4/4/2019 13:13,51.83,9.11605E+12
Harringtonfort,1/6/2019 7:38,47.33,3.84975E+12
South Jennifer,4/5/2019 14:35,32.2,6.83984E+11
North Holly,1/4/2019 3:31,24.88,4.19562E+12
Newtonview,2/5/2019 22:53,45.02,7.07537E+12
Randallchester,2/19/2019 3:52,58.55,8.0048E+12
Bradshawfurt,3/24/2019 7:34,19.89,7.8674E+12
South Marychester,2/25/2019 19:06,54.66,3.13756E+12
Bradshawfurt,2/18/2019 22:21,34.32,8.882E+12
Bradshawfurt,4/8/2019 13:46,55.19,1.74295E+12
Jessicaport,3/18/2019 16:59,33.72,3.04689E+12
Michaelberg,3/27/2019 21:48,38.62,3.64152E+11
West Heather,3/12/2019 4:22,26.55,7.03585E+12
Garzaport,4/17/2019 1:48,17.31,6.09241E+12
North Jaime,2/1/2019 8:59,17.05,9.48112E+12
New Ryantown,2/4/2019 23:54,45.7,3.57043E+12
North Holly,4/21/2019 21:14,18.54,6.25909E+12
West Heather,2/22/2019 9:01,17.4,8.70249E+12
Taylorhaven,4/3/2019 5:41,38.92,8.30045E+12
Bradshawfurt,4/7/2019 21:12,49.7,5.08881E+12
Michaelberg,1/11/2019 4:39,16.42,8.80056E+12
Michaelberg,4/22/2019 17:28,19.27,26848733115
North Holly,3/28/2019 0:12,35.45,3.26249E+12
North Jaime,5/6/2019 0:58,41.18,7.32809E+12
North Jaime,4/4/2019 1:58,43.86,8.19544E+12
South Marychester,4/23/2019 12:21,25.94,2.93662E+12
North Holly,1/23/2019 6:52,40.24,3.92187E+12
Michaelberg,5/2/2019 11:57,52.71,5.64953E+12
West Heather,2/22/2019 1:46,33.38,5.55169E+12
Bradshawfurt,2/23/2019 12:00,37.05,2.06842E+12
Penaborough,1/14/2019 15:58,54.1,4.32926E+11
New Ryantown,4/30/2019 1:50,50.81,5.35755E+12
Michaelberg,1/19/2019 12:38,38.68,1.03218E+11
Taylorhaven,4/1/2019 16:37,54.65,9.09806E+12
South Jennifer,4/2/2019 10:26,14.11,3.82827E+12
Bradshawfurt,4/10/2019 9:47,19.07,7.39305E+11
Taylorhaven,3/5/2019 4:46,29.45,2.15938E+12
Harringtonfort,2/17/2019 4:42,30.58,6.83514E+12
Randallchester,2/11/2019 5:42,25.78,9.01061E+12
New Ryantown,4/5/2019 21:38,50.98,4.83486E+12
Penaborough,2/3/2019 17:15,51.8,5.38343E+12
South Jennifer,4/10/2019 20:46,43.25,6.23929E+11
Lake Jamie,4/30/2019 21:26,37.33,6.75548E+12
Harringtonfort,4/16/2019 16:30,17.39,4.02396E+12
South Jennifer,1/30/2019 1:40,37.05,9.54538E+12
Bradshawfurt,1/19/2019 20:21,56.78,1.2534E+12
Jessicaport,5/1/2019 8:14,22.44,3.72528E+12
Lake Latoyabury,3/29/2019 9:11,13.84,7.90686E+12
Lake Jamie,1/18/2019 7:36,43.57,1.17496E+12
Randallchester,3/25/2019 13:36,10.37,3.21638E+12
Harringtonfort,3/10/2019 10:11,19.02,6.71731E+12
Lake Latoyabury,1/24/2019 13:32,34.74,5.96267E+12
Taylorhaven,4/2/2019 9:17,47.07,8.57315E+12
South Jennifer,3/11/2019 0:51,49.82,1.14534E+12
Harringtonfort,2/26/2019 7:03,54.66,9.20159E+12
Newtonview,4/1/2019 13:39,26.73,3.72353E+12
Michaelberg,3/10/2019 10:05,56.48,3.75707E+12
Penaborough,1/22/2019 15:36,10.11,4.12993E+12
Lake Latoyabury,4/14/2019 7:06,11.94,2.04067E+12
North Jaime,4/27/2019 17:58,14.01,2.15669E+12
West Heather,2/4/2019 16:29,13.97,7.11889E+12
West Heather,4/18/2019 19:33,46.6,3.671E+12
West Heather,3/2/2019 21:04,20.99,5.76645E+12
South Saramouth,1/28/2019 15:55,31.25,7.11805E+12
West Heather,3/6/2019 20:06,48.11,2.57055E+12
Garzaport,5/6/2019 16:57,18.9,8.8267E+12
South Saramouth,3/27/2019 21:07,11.87,1.70352E+11
Randallchester,4/7/2019 23:42,10.79,1.61547E+12
Harringtonfort,1/9/2019 15:30,31.84,3.73069E+12
South Saramouth,4/12/2019 18:11,57.23,5.0812E+12
North Holly,1/3/2019 19:51,19.9,5.55951E+12
